1.61097E+12,20000000,,20000000,1.206,,1.206,0,,16582996,,16582996,24848532.5,1.207453902,1.205436723
1.61098E+12,20000000,20000000,40000000,1.206,1.207,1.207,0,0,16582996,16569579,33139158,24865102.1,1.207453902,1.205436723
1.61097E+12,,20000000,20000000,,1.206,1.206,,0,,16582996,16582996,24866443.8,1.207291105,1.205404207
1.61098E+12,20000000,20000000,40000000,1.206,1.207,1.207,0,0,16582996,16569579,33139158,26522060,1.207453902,1.205436723
1.61097E+12,20000000,,20000000,1.207,,1.207,0,,16569579,,16569579,26520718.3,1.207572356,1.205513581
1.61098E+12,,20000000,20000000,,1.207,1.207,,0,,16569579,16569579,24861077,1.207649214,1.205632036
1.61097E+12,,20000000,20000000,,1.206,1.206,,0,,16582996,16582996,23205460.8,1.207572356,1.205513581
1.61097E+12,,20000000,20000000,,1.206,1.206,,0,,16582996,16582996,23205460.8,1.207572356,1.205513581
1.61097E+12,20000000,,20000000,1.206,,1.206,0,,16582996,,16582996,21549844.6,1.207453902,1.205436723
1.61097E+12,20000000,20000000,40000000,1.206,1.206,1.206,0,0,16582996,16582996,33165992,21549844.6,1.207453902,1.205436723
1.61097E+12,20000000,,20000000,1.207,,1.207,0,,16569579,,16569579,21548502.9,1.207572356,1.205513581
1.61098E+12,20000000,20000000,40000000,1.206,1.207,1.207,0,0,16582996,16569579,33139158,21548502.9,1.207572356,1.205513581
1.61097E+12,20000000,,20000000,1.207,,1.207,0,,16569579,,16569579,21547161.2,1.207649214,1.205632036
1.61097E+12,20000000,20000000,40000000,1.206,1.206,1.206,0,0,16582996,16582996,33165992,21549844.6,1.207572356,1.205513581
1.61098E+12,,20000000,20000000,,1.207,1.207,,0,,16569579,16569579,21549844.6,1.207572356,1.205513581
1.61097E+12,,20000000,20000000,,1.206,1.206,,0,,16582996,16582996,21551186.3,1.207453902,1.205436723
1.61097E+12,,20000000,20000000,,1.206,1.206,,0.0004927,,16582996,16582996,21551186.3,1.207453902,1.205436723
1.61097E+12,,20000000,20000000,,1.206,1.206,,0,,16582996,16582996,21551186.3,1.207453902,1.205436723
1.61097E+12,20000000,,20000000,1.206,,1.206,0,,16582996,,16582996,21551186.3,1.207453902,1.205436723
1.61097E+12,20000000,20000000,40000000,1.207,1.207,1.207,0,0,16569579,16569579,33139158,21548502.9,1.207572356,1.205513581
1.61098E+12,20000000,,20000000,1.207,,1.207,0.000456152,,16569579,,16569579,21548502.9,1.207572356,1.205513581
1.61097E+12,20000000,,20000000,1.206,,1.206,0,,16582996,,16582996,19892886.7,1.207453902,1.205436723
1.61097E+12,,20000000,20000000,,1.207,1.207,,0,,16569579,16569579,19892886.7,1.207453902,1.205436723
1.61097E+12,20000000,,20000000,1.207,,1.207,0,,16569579,,16569579,18233245.4,1.207572356,1.205513581
1.61097E+12,,20000000,20000000,,1.206,1.206,,0.0004927,,16582996,16582996,18234587.1,1.207453902,1.205436723
1.61098E+12,20000000,20000000,40000000,1.206,1.207,1.207,0,0,16582996,16569579,33139158,19890203.3,1.207572356,1.205513581
1.61097E+12,20000000,,20000000,1.206,,1.206,0,,16582996,,16582996,19890203.3,1.207572356,1.205513581
